ID_Transaccion,Fecha,ID_Cuenta,ID_Tarjeta,ID_Sucursal,Monto,SaldoActual
TR000473,2025-01-24,CU00425,T001208,S013,279,3443
TR000474,2025-04-09,CU00554,T000191,S008,1406,7911
TR000475,2024-07-16,CU00610,T000074,S016,788,7118
TR000476,2024-09-01,CU01182,T000623,S001,1007,8811
TR000477,2024-12-19,CU00112,T001127,S013,952,1507
TR000478,2025-05-02,CU00402,T000871,S011,1333,9112
TR000479,2024-09-06,CU00122,T000586,S004,1922,7130
TR000480,2025-03-25,CU00273,T000420,S004,277,7459
TR000481,2025-03-09,CU01318,T000473,S015,1100,4630
TR000482,2025-02-07,CU00398,T000114,S003,298,8028
TR000483,2024-08-01,CU00471,T000330,S019,1849,4167
TR000484,2024-11-17,CU00985,T000339,S002,1402,6306
TR000485,2024-07-18,CU01231,T000238,S006,433,2281
TR000486,2025-04-17,CU01134,T001197,S008,1883,3332
TR000487,2024-08-27,CU01464,T000079,S017,1010,8716
TR000488,2024-11-05,CU01302,T000464,S005,1136,1651
TR000489,2025-05-23,CU00569,T000605,S002,1802,457
TR000490,2025-05-01,CU01138,T000562,S012,1096,1694
TR000491,2024-09-14,CU00897,T000285,S005,317,5228
TR000492,2025-03-21,CU00820,T000223,S010,1045,9302
TR000493,2025-02-23,CU00853,T000593,S009,1212,8488
TR000494,2024-08-17,CU00710,T001290,S020,121,9325
TR000495,2025-03-04,CU00321,T000373,S008,1366,9153
TR000496,2025-02-04,CU00179,T001257,S001,653,448
TR000497,2025-01-22,CU00897,T000911,S006,304,1758
TR000498,2025-03-08,CU00219,T000828,S011,936,8866
TR000499,2024-12-12,CU00789,T000236,S003,1471,1919
TR000500,2025-03-08,CU00492,T000671,S015,1740,6571
TR000501,2025-05-04,CU00061,T000828,S011,721,5981
TR000502,2025-03-16,CU01078,T000763,S005,496,6755
TR000503,2024-08-04,CU00538,T000380,S016,1545,9222
TR000504,2025-04-01,CU00848,T000794,S007,185,4108
TR000505,2024-11-16,CU00988,T000614,S006,1971,6143
TR000506,2025-03-13,CU00065,T000563,S009,1905,583
TR000507,2024-10-07,CU00586,T000420,S007,888,4012
TR000508,2025-04-29,CU00171,T000052,S003,808,457
TR000509,2024-12-09,CU01297,T000819,S011,332,8545
TR000510,2024-07-01,CU00535,T000205,S012,713,9126
TR000511,2025-01-01,CU01415,T001001,S011,576,1290
TR000512,2025-01-12,CU00693,T000731,S002,350,9995
TR000513,2025-05-19,CU01351,T000257,S001,838,4664
TR000514,2024-08-28,CU00108,T000185,S002,320,6079
TR000515,2025-02-04,CU01186,T000145,S014,537,8784
TR000516,2025-04-14,CU00814,T001038,S013,412,3509
TR000517,2024-07-24,CU01005,T000246,S005,906,8343
TR000518,2024-09-30,CU00452,T000187,S002,1180,8553
TR000519,2025-05-16,CU01230,T001283,S019,1757,2008
TR000520,2024-12-20,CU00590,T000866,S017,1828,3746
TR000521,2024-09-19,CU01040,T000040,S011,1675,7815
TR000522,2025-03-01,CU00327,T000601,S016,533,2477
TR000523,2025-06-09,CU00608,T000962,S020,502,4436
TR000524,2025-01-25,CU00659,T000986,S018,1510,5504
TR000525,2025-05-05,CU00002,T000009,S020,1178,6058
TR000526,2024-10-25,CU01034,T000350,S008,914,1725
TR000527,2025-03-01,CU00434,T000084,S002,1092,5518
TR000528,2025-06-17,CU00125,T000533,S017,1516,9520
TR000529,2025-06-16,CU01105,T000989,S011,1065,4486
TR000530,2025-06-02,CU00485,T000358,S014,527,6454
TR000531,2025-03-18,CU00652,T000378,S016,1815,1489
TR000532,2024-11-04,CU01174,T000172,S015,1193,6009
TR000533,2025-04-12,CU00800,T001049,S015,1670,1587
TR000534,2025-02-04,CU00873,T000393,S003,711,6601
TR000535,2025-05-07,CU01364,T001127,S007,750,9208
TR000536,2024-10-19,CU00129,T000702,S012,956,810
TR000537,2024-07-18,CU00438,T001260,S003,112,1986
TR000538,2025-06-08,CU00751,T000549,S019,463,2316
TR000539,2025-03-30,CU00501,T000784,S010,52,1420
TR000540,2024-12-28,CU01082,T000332,S008,1673,8006
TR000541,2025-01-01,CU01222,T000794,S016,255,4545
TR000542,2024-09-21,CU00211,T000649,S016,1651,4931
TR000543,2025-04-15,CU00902,T000983,S012,1182,7917
TR000544,2024-06-28,CU00045,T001053,S005,300,7084
TR000545,2025-02-26,CU01121,T000543,S020,958,8692
TR000546,2024-07-01,CU01303,T001043,S006,427,850
TR000547,2025-04-11,CU00535,T001172,S006,1948,5694
TR000548,2024-08-18,CU01434,T000491,S008,990,7271
TR000549,2025-06-21,CU00461,T000283,S017,1800,7591
TR000550,2025-01-05,CU00391,T000862,S012,1891,1987
TR000551,2024-07-13,CU01068,T000113,S014,307,3785
TR000552,2024-10-03,CU00027,T001279,S002,99,1518
TR000553,2024-07-16,CU00794,T000862,S019,121,2703
TR000554,2025-01-19,CU01121,T000610,S006,1626,3871
TR000555,2025-06-14,CU00975,T000508,S018,1054,5200
TR000556,2025-04-29,CU00548,T000466,S004,230,9937
TR000557,2025-03-09,CU00621,T000824,S005,651,3587
TR000558,2024-11-13,CU00567,T000609,S006,1278,9105
TR000559,2025-04-30,CU00704,T001122,S015,1428,6010
TR000560,2024-10-07,CU01243,T000290,S006,1518,6408
TR000561,2025-06-10,CU00185,T000868,S008,1055,4833
TR000562,2025-04-07,CU01093,T001180,S009,1186,3269
TR000563,2025-04-25,CU01154,T000782,S006,1932,1123
TR000564,2024-10-28,CU00848,T000162,S002,1456,9801
TR000565,2025-06-08,CU00599,T000624,S016,1180,1493
TR000566,2025-01-03,CU00806,T000717,S020,1347,5339
TR000567,2025-04-09,CU01358,T001121,S001,629,2446
TR000568,2025-04-06,CU01178,T000567,S016,1215,955
TR000569,2025-06-26,CU00079,T000994,S001,1200,9458
TR000570,2025-06-10,CU00579,T001141,S001,1962,2854
TR000571,2024-08-17,CU00413,T001213,S007,948,1765
TR000572,2024-10-27,CU00546,T000596,S016,517,4138
TR000573,2024-07-31,CU00169,T001204,S017,845,3787
TR000574,2025-02-12,CU00681,T001205,S016,1548,1216
TR000575,2024-12-22,CU00583,T000959,S016,1595,4642
TR000576,2024-12-24,CU00515,T001013,S006,833,833
TR000577,2024-11-02,CU01338,T000475,S018,820,3021
TR000578,2024-12-04,CU00032,T000618,S003,811,9998
TR000579,2024-08-19,CU00287,T000641,S008,762,3598
TR000580,2025-05-07,CU00594,T000262,S004,1363,9416
TR000581,2025-05-27,CU01067,T000162,S004,1629,4817
TR000582,2024-12-03,CU00617,T000181,S017,319,4954
TR000583,2025-03-22,CU01025,T000725,S005,111,1958
TR000584,2025-01-14,CU00270,T000469,S014,1842,5573
TR000585,2025-03-29,CU01204,T000021,S015,1904,2613
TR000586,2025-06-11,CU00518,T001299,S012,807,5060
TR000587,2025-02-26,CU01127,T000260,S013,1962,3615
TR000588,2024-12-25,CU01034,T000466,S018,1497,2416
TR000589,2025-03-07,CU00583,T001140,S014,1872,2114
TR000590,2024-12-08,CU01114,T000537,S019,1041,2267
TR000591,2024-06-30,CU00226,T000952,S007,1244,3128
TR000592,2024-10-28,CU00670,T000766,S006,487,9435
TR000593,2025-04-22,CU00917,T000959,S005,811,4331
TR000594,2024-11-09,CU00126,T000934,S004,1329,3248
TR000595,2024-07-09,CU00956,T000851,S018,517,7621
TR000596,2024-07-14,CU01233,T001281,S014,1153,9227
TR000597,2024-12-24,CU01121,T001192,S016,835,100
TR000598,2025-03-07,CU00074,T000533,S020,624,8368
TR000599,2024-10-25,CU01215,T000015,S014,1048,7711
TR000600,2025-03-14,CU00056,T000050,S005,1565,2728
TR000601,2025-04-11,CU00720,T000999,S011,1935,6234
TR000602,2025-03-30,CU00553,T000304,S012,1156,673
TR000603,2024-11-11,CU00032,T000416,S018,556,1648
TR000604,2024-07-17,CU00574,T000305,S004,1345,8477
TR000605,2024-11-12,CU00667,T000196,S013,497,6145
TR000606,2024-07-03,CU00284,T000813,S020,888,3592
TR000607,2025-02-13,CU00187,T000800,S013,1743,8325
TR000608,2025-01-01,CU00498,T000388,S004,382,7939
TR000609,2025-06-26,CU01466,T000757,S007,216,9912
TR000610,2025-01-30,CU00130,T000455,S002,756,5789
TR000611,2025-05-29,CU00639,T000713,S018,543,1996
TR000612,2025-05-25,CU01316,T000705,S006,916,2555
TR000613,2024-07-04,CU00114,T000848,S016,1802,5516
TR000614,2025-04-13,CU01223,T001151,S003,1035,5483
TR000615,2024-11-21,CU00013,T000175,S015,82,1505
TR000616,2025-04-15,CU01295,T001158,S020,994,4638
TR000617,2024-08-18,CU01239,T001090,S010,1180,1286
TR000618,2025-02-08,CU00444,T000279,S009,166,2239
TR000619,2025-05-08,CU00447,T000758,S011,208,2778
TR000620,2025-01-05,CU00986,T000363,S014,24,3894
TR000621,2024-11-01,CU00993,T000171,S012,807,2819
TR000622,2025-02-28,CU00715,T001075,S007,887,8148
TR000623,2025-04-20,CU00074,T000665,S011,691,4702
TR000624,2024-07-19,CU00537,T000592,S017,332,4550
TR000625,2024-08-18,CU00101,T000931,S009,1586,4057
TR000626,2024-12-29,CU00176,T001169,S013,1002,6169
TR000627,2024-11-15,CU00427,T000274,S016,1543,8779
TR000628,2025-04-17,CU01141,T001179,S003,1535,378
TR000629,2024-10-05,CU01190,T000508,S005,1636,2691
TR000630,2024-09-20,CU00041,T000363,S017,1617,8941
TR000631,2024-09-29,CU00429,T000848,S001,241,454
TR000632,2024-11-22,CU00344,T000655,S009,836,2342
TR000633,2025-01-02,CU01448,T000298,S017,181,4999
TR000634,2025-03-15,CU00366,T000494,S013,1317,6336
TR000635,2025-04-25,CU01144,T000546,S015,1107,2580
TR000636,2025-01-08,CU00609,T000304,S008,1590,657
TR000637,2024-11-23,CU00657,T000904,S008,90,3586
TR000638,2024-07-02,CU00728,T000239,S002,439,261
TR000639,2025-02-08,CU00229,T000650,S010,1739,6344
TR000640,2024-08-31,CU00825,T000884,S005,543,798
TR000641,2024-08-12,CU01154,T001200,S016,193,3644
TR000642,2025-02-04,CU01376,T000410,S019,488,3877
TR000643,2024-12-18,CU00889,T000726,S001,612,2305
TR000644,2024-07-27,CU01342,T001047,S013,1373,591
TR000645,2025-04-11,CU00984,T000318,S004,1113,2092
TR000646,2025-01-13,CU00836,T000525,S007,955,1132
TR000647,2024-12-02,CU01361,T000905,S001,1147,3383
TR000648,2025-01-16,CU01297,T001300,S002,1398,6116
TR000649,2025-04-08,CU00117,T001024,S016,1071,5019
TR000650,2024-10-06,CU00818,T000620,S014,1457,6074
TR000651,2024-07-14,CU00368,T000953,S005,146,9077
TR000652,2025-01-22,CU01118,T001253,S014,1027,1933
TR000653,2025-04-09,CU00168,T001132,S017,1554,1091
TR000654,2025-06-12,CU00954,T000801,S012,1338,7084
TR000655,2024-12-13,CU01365,T000916,S020,327,6446
TR000656,2024-07-16,CU00661,T001200,S012,988,1883
TR000657,2024-12-08,CU00695,T000320,S003,1105,5284
TR000658,2025-03-27,CU00925,T000876,S002,153,1284
TR000659,2024-09-07,CU00152,T000329,S015,402,1768
TR000660,2024-10-21,CU00586,T000753,S011,820,6933
TR000661,2025-01-22,CU00913,T000657,S010,488,5924
TR000662,2025-05-13,CU00274,T001038,S018,1835,671
TR000663,2025-05-01,CU00496,T001299,S002,67,4400
TR000664,2024-07-06,CU00101,T000071,S007,89,3838
TR000665,2025-01-03,CU00557,T000827,S007,1159,683
TR000666,2024-10-09,CU01106,T001219,S007,1903,7423
TR000667,2025-04-14,CU00073,T000865,S014,202,8599
TR000668,2024-06-28,CU01038,T000928,S002,428,8353
TR000669,2024-10-29,CU01457,T000106,S002,940,7640
TR000670,2025-03-20,CU00157,T000770,S015,1203,5679
TR000671,2025-06-23,CU00735,T000893,S011,339,4670
TR000672,2024-07-15,CU00132,T000196,S010,79,5791
TR000673,2025-03-19,CU01362,T000145,S003,1621,2059
TR000674,2025-04-10,CU01019,T000471,S017,1557,8130
TR000675,2024-12-19,CU01428,T000216,S009,378,5226
TR000676,2024-07-16,CU01400,T001117,S015,165,3862
TR000677,2024-08-28,CU00559,T000260,S014,1564,2886
TR000678,2024-12-11,CU00107,T000934,S019,749,1642
TR000679,2024-10-09,CU00265,T000575,S017,1824,1775
TR000680,2025-03-13,CU01229,T000285,S020,1721,133
TR000681,2024-09-22,CU01103,T000484,S017,937,2899
TR000682,2025-06-04,CU00155,T000372,S016,1846,7596
TR000683,2025-06-25,CU00988,T000070,S020,155,1955
TR000684,2024-10-13,CU00997,T000379,S008,1147,7023
TR000685,2025-01-17,CU00247,T000302,S007,1623,2785
TR000686,2025-03-17,CU00531,T000255,S012,1226,1157
TR000687,2025-06-15,CU00858,T000944,S001,1064,7038
TR000688,2024-09-07,CU00538,T000692,S012,169,4601
TR000689,2024-07-09,CU00729,T001288,S006,1094,7697
TR000690,2024-07-03,CU01178,T000834,S016,792,6671
TR000691,2024-10-01,CU00154,T000717,S018,1938,4488
TR000692,2024-10-21,CU00092,T000424,S019,1354,6122
TR000693,2025-02-15,CU01457,T000213,S003,1464,2727
TR000694,2025-03-16,CU00338,T000100,S003,1423,3920
TR000695,2024-07-27,CU01155,T001136,S005,1517,7347
TR000696,2024-11-14,CU00450,T000308,S003,1003,3743
TR000697,2024-10-13,CU00810,T000678,S019,354,6291
TR000698,2025-05-04,CU00787,T000475,S005,328,3862
TR000699,2024-07-04,CU00273,T000112,S014,498,6087
TR000700,2025-01-24,CU00588,T001111,S016,1443,8898
TR000701,2024-07-09,CU00177,T000183,S001,1527,2455
TR000702,2024-12-22,CU00831,T000597,S017,1563,1433
TR000703,2024-12-18,CU00643,T000165,S011,345,4108
TR000704,2025-02-20,CU01073,T000815,S009,643,2573
TR000705,2024-07-04,CU00567,T000090,S004,789,6243
TR000706,2024-07-10,CU00666,T000455,S002,377,3833
TR000707,2025-05-31,CU01379,T000238,S009,1319,2186
TR000708,2024-12-11,CU01332,T000534,S005,1312,3450
TR000709,2024-12-31,CU00868,T000727,S004,1278,8667
TR000710,2025-03-22,CU01070,T000058,S005,434,2052
TR000711,2024-07-27,CU00302,T000542,S018,501,3810
TR000712,2025-06-28,CU00868,T001022,S013,1109,1793
TR000713,2025-05-25,CU00912,T000618,S005,521,8363
TR000714,2025-02-28,CU00408,T000402,S019,562,1874
TR000715,2025-02-26,CU01213,T001006,S003,513,673
TR000716,2024-10-07,CU00822,T000842,S018,516,6585
TR000717,2024-12-21,CU01153,T000839,S006,1540,4764
TR000718,2024-12-29,CU00561,T000519,S006,497,5159
TR000719,2024-09-22,CU01290,T000197,S005,602,5462
TR000720,2024-09-20,CU01142,T000046,S001,1015,4166
TR000721,2025-01-11,CU00464,T000530,S008,1186,6571
TR000722,2025-05-25,CU00144,T001000,S001,667,6213
TR000723,2024-08-08,CU00442,T000776,S006,1551,8444
TR000724,2024-12-10,CU01224,T000074,S020,365,5474
TR000725,2025-05-10,CU01181,T000335,S014,1568,9020
TR000726,2025-05-30,CU00487,T000633,S011,1449,9844
TR000727,2024-11-26,CU00860,T000688,S002,967,3763
TR000728,2024-07-17,CU01158,T000575,S004,1981,6794
TR000729,2025-05-08,CU00148,T000296,S013,1599,6241
TR000730,2024-11-07,CU01360,T001108,S007,1981,6386
TR000731,2025-02-25,CU01095,T001039,S006,364,6260
TR000732,2024-10-05,CU01257,T001158,S003,108,9291
TR000733,2025-04-16,CU01358,T000478,S009,1038,7242
TR000734,2025-06-25,CU00811,T000633,S014,1047,5121
TR000735,2024-07-06,CU00666,T000319,S020,623,6970
TR000736,2024-12-13,CU00090,T000479,S011,321,6408
TR000737,2024-09-25,CU01358,T000368,S005,510,9426
TR000738,2024-11-10,CU00199,T000367,S014,672,4842
TR000739,2024-07-19,CU01185,T000378,S019,1065,3245
TR000740,2024-12-25,CU00538,T000463,S008,1818,8243
TR000741,2024-09-16,CU01145,T000013,S007,304,2815
TR000742,2025-02-23,CU00301,T000536,S007,969,8645
TR000743,2024-09-21,CU00724,T001192,S003,1680,5493
TR000744,2025-03-10,CU00963,T000270,S003,1439,9594
TR000745,2024-09-12,CU01460,T001094,S018,1474,4182
TR000746,2025-04-28,CU00068,T000376,S013,1824,3831
TR000747,2024-09-25,CU00459,T001113,S001,1418,8801
TR000748,2025-02-11,CU00398,T000257,S005,1689,1637
TR000749,2024-09-02,CU00620,T000217,S004,1618,8192
TR000750,2024-12-03,CU01310,T000450,S016,365,277
TR000751,2024-12-30,CU01164,T000894,S015,738,2476
TR000752,2024-10-13,CU00730,T001165,S018,989,7838
TR000753,2024-10-04,CU00556,T001185,S017,1021,9092
TR000754,2024-08-09,CU00781,T000032,S014,1453,6931
TR000755,2025-02-18,CU00894,T001176,S014,152,3343
TR000756,2025-01-23,CU00610,T001284,S019,259,3766
TR000757,2024-10-05,CU00748,T000610,S006,1854,1037
TR000758,2024-11-18,CU00282,T000917,S013,1615,3127
TR000759,2025-06-11,CU00661,T000542,S018,707,2120
TR000760,2025-03-15,CU00924,T000148,S015,1975,7302
TR000761,2024-09-07,CU00996,T000656,S007,223,2074
TR000762,2024-08-22,CU00746,T000067,S019,1290,9810
TR000763,2025-01-15,CU01481,T000570,S017,230,1358
TR000764,2024-09-05,CU00087,T000748,S009,439,7152
TR000765,2024-12-19,CU01103,T000443,S011,150,3210
TR000766,2024-07-18,CU01229,T000897,S005,910,9534
TR000767,2024-07-12,CU00791,T000399,S002,1481,2853
TR000768,2025-02-15,CU01361,T001152,S015,978,5894
TR000769,2024-09-29,CU01278,T000482,S012,1160,2775
TR000770,2025-03-20,CU00304,T000948,S010,635,519
TR000771,2024-12-11,CU01404,T000186,S010,1894,8944
TR000772,2025-02-02,CU00130,T000169,S020,399,2971
TR000773,2025-03-15,CU00596,T001284,S011,622,967
TR000774,2024-11-25,CU01300,T000507,S010,143,8465
TR000775,2024-10-08,CU00558,T000521,S007,948,8104
TR000776,2024-08-27,CU00899,T000161,S014,1094,4832
TR000777,2025-06-04,CU01207,T000340,S013,54,9851
TR000778,2025-06-01,CU01292,T001130,S005,844,4227
TR000779,2024-11-06,CU01346,T000704,S019,938,4692
TR000780,2024-10-20,CU00078,T001177,S010,1427,2342
TR000781,2025-01-10,CU00784,T000823,S008,552,2588
TR000782,2025-01-14,CU01363,T000785,S018,1733,1612
TR000783,2024-07-17,CU00674,T001173,S001,1051,5716
TR000784,2025-04-03,CU00238,T001212,S005,1866,2871
TR000785,2025-04-22,CU01158,T000131,S011,299,1743
TR000786,2024-08-31,CU01216,T000516,S020,692,123
TR000787,2025-02-20,CU01380,T001287,S011,558,2437
TR000788,2024-08-11,CU00278,T000536,S016,1678,3043
TR000789,2025-06-15,CU01042,T000741,S010,1344,8122
TR000790,2024-06-30,CU00524,T000781,S015,445,4826
TR000791,2024-09-20,CU00180,T001299,S007,98,1816
TR000792,2024-11-06,CU00123,T000588,S015,1150,7194
TR000793,2024-10-29,CU01270,T000726,S016,58,4233
TR000794,2024-09-13,CU01397,T000943,S006,177,6629
TR000795,2025-04-07,CU01075,T000997,S011,719,844
TR000796,2024-08-17,CU01095,T000376,S017,1309,4277
TR000797,2024-10-16,CU00480,T001182,S015,666,8285
TR000798,2024-09-08,CU01043,T000204,S016,1051,6040
TR000799,2025-01-31,CU00084,T000989,S002,1475,149
TR000800,2024-11-01,CU01179,T000661,S004,323,6912
TR000801,2025-06-19,CU00565,T000075,S019,675,6317
TR000802,2025-01-31,CU00619,T000741,S006,1274,3149
TR000803,2025-01-01,CU00357,T000304,S018,1724,5325
TR000804,2024-11-13,CU00816,T001086,S011,1981,7968
TR000805,2024-09-02,CU00647,T000570,S009,1394,3989
TR000806,2024-11-18,CU00443,T000786,S003,1990,8051
TR000807,2024-08-19,CU01093,T001132,S002,846,9914
TR000808,2025-04-16,CU00523,T001211,S018,90,7735
TR000809,2025-02-06,CU00143,T000987,S015,131,5875
TR000810,2024-12-05,CU00192,T000229,S018,1953,3455
TR000811,2025-05-03,CU01411,T001072,S019,1834,9305
TR000812,2025-03-14,CU00378,T000268,S015,1549,8445
TR000813,2024-12-27,CU00581,T000727,S017,1053,6361
TR000814,2025-03-04,CU00535,T000802,S018,1801,2414
TR000815,2024-10-03,CU01317,T000254,S018,1568,3556
TR000816,2025-02-27,CU01033,T000957,S011,662,7508
TR000817,2025-06-15,CU01295,T000870,S018,1110,4366
TR000818,2025-05-07,CU01411,T000087,S003,58,8908
TR000819,2025-01-15,CU00093,T001205,S013,1081,3149
TR000820,2025-04-07,CU00529,T001049,S014,994,4743
TR000821,2024-10-09,CU01178,T000222,S004,1418,5404
TR000822,2024-10-20,CU00405,T000990,S018,1049,2025
TR000823,2024-12-14,CU00840,T000397,S005,190,6945
TR000824,2025-03-07,CU01173,T000938,S014,959,6910
TR000825,2025-03-05,CU00889,T000511,S012,76,2557
TR000826,2024-12-10,CU01291,T000561,S007,371,6982
TR000827,2025-06-10,CU00422,T000846,S012,899,7920
TR000828,2024-10-15,CU00472,T000440,S008,851,9903
TR000829,2024-07-07,CU00893,T001199,S003,1761,4341
TR000830,2025-06-15,CU00547,T000311,S001,506,3209
TR000831,2024-10-04,CU00631,T001298,S003,1967,5345
TR000832,2025-03-06,CU01038,T000035,S011,183,9919
TR000833,2024-10-22,CU00778,T000217,S018,154,8063
TR000834,2025-05-03,CU00364,T000721,S007,1293,4540
TR000835,2025-03-19,CU00119,T001016,S009,903,7710
TR000836,2025-02-12,CU01262,T000519,S004,1954,2098
TR000837,2024-10-20,CU00546,T000269,S010,1302,1231
TR000838,2025-06-11,CU01193,T000638,S018,1364,2092
TR000839,2025-05-18,CU00522,T000475,S016,1899,8147
TR000840,2025-03-26,CU00634,T000090,S012,1047,8805
TR000841,2024-11-17,CU00963,T001066,S019,1456,5140
TR000842,2024-09-14,CU00958,T001226,S003,526,812
TR000843,2024-07-27,CU00883,T000982,S008,606,314
TR000844,2024-09-20,CU00780,T000288,S019,1367,5846
TR000845,2024-08-18,CU00871,T000481,S009,879,8895
TR000846,2024-09-25,CU00516,T000637,S019,1076,7081
TR000847,2025-04-07,CU00938,T000501,S017,339,3869
TR000848,2024-08-11,CU01421,T000052,S013,1959,4967
TR000849,2025-01-01,CU00866,T000103,S002,1065,8961
TR000850,2025-06-22,CU00106,T000699,S004,1700,1180
TR000851,2025-06-16,CU01109,T001229,S011,518,9717
TR000852,2024-11-23,CU00214,T001038,S002,407,574
TR000853,2024-11-13,CU01145,T000470,S004,138,9423
TR000854,2025-03-23,CU01156,T000427,S004,1123,962
TR000855,2025-03-09,CU00850,T000110,S020,341,9103
TR000856,2024-09-07,CU00197,T000515,S001,1760,4372
TR000857,2025-01-14,CU00019,T000068,S011,1340,8778
TR000858,2024-08-28,CU00642,T001270,S002,542,8983
TR000859,2024-12-30,CU01036,T000389,S019,225,3208
TR000860,2024-12-26,CU01105,T000308,S008,1862,367
TR000861,2025-03-11,CU00330,T001090,S020,261,9076
TR000862,2024-07-14,CU00866,T000460,S004,1271,3973
TR000863,2025-03-09,CU00774,T000347,S016,1103,6631
TR000864,2025-04-01,CU00392,T000325,S015,697,2501
TR000865,2025-05-16,CU00637,T000667,S005,811,5009
TR000866,2024-11-13,CU00307,T001057,S005,1716,2416
TR000867,2025-06-08,CU01291,T000068,S015,473,8276
TR000868,2024-09-09,CU01471,T000187,S017,77,7709
TR000869,2025-04-12,CU01465,T000192,S003,262,1301
TR000870,2024-08-11,CU00895,T001237,S018,1765,5286
TR000871,2024-07-10,CU00652,T000428,S011,1026,376
TR000872,2024-09-17,CU00841,T001132,S006,17,5427
TR000873,2025-03-09,CU01026,T001264,S012,344,8598
TR000874,2025-03-05,CU00520,T000216,S017,1036,730
TR000875,2024-08-09,CU00636,T000177,S014,940,2685
TR000876,2024-08-29,CU01333,T000561,S006,694,6761
TR000877,2024-12-26,CU00740,T000881,S010,846,7541
TR000878,2024-12-29,CU00469,T000626,S016,1031,7500
TR000879,2025-01-26,CU00212,T000607,S018,246,1237
TR000880,2024-07-13,CU01136,T000179,S020,986,7068
TR000881,2025-03-16,CU01032,T000395,S006,1952,1813
TR000882,2024-11-29,CU00804,T001169,S019,1181,9340
TR000883,2025-05-03,CU00477,T000876,S003,174,9875
TR000884,2025-02-02,CU00874,T000962,S012,1511,3451
TR000885,2024-07-20,CU00460,T000198,S016,1865,8193
TR000886,2025-03-18,CU00253,T000969,S003,846,6315
TR000887,2025-03-07,CU00752,T001108,S016,693,9243
TR000888,2025-04-26,CU01462,T000669,S004,1009,1324
TR000889,2025-03-03,CU00981,T001109,S020,281,5545
TR000890,2025-05-03,CU00854,T000457,S013,1333,8324
TR000891,2025-02-27,CU00236,T001277,S004,990,196
TR000892,2024-11-20,CU01330,T000072,S004,237,4458
TR000893,2025-02-24,CU00478,T000223,S007,157,3241
