ID_Usuario,Canal,Fecha,TiempoSesion
C00340,Web,2024-11-14,1495
C00654,Web,2024-09-26,332
C00519,App,2025-05-23,3013
C00911,Web,2025-01-30,261
C00430,Web,2025-02-01,3075
C00924,Cajero Virtual,2025-06-22,2820
C00427,App,2025-02-27,447
C00522,Cajero Virtual,2024-09-10,1240
C00691,Web,2024-06-28,773
C00515,App,2025-02-26,2527
C00972,Cajero Virtual,2025-01-04,2617
C00973,Web,2025-01-22,2915
C00615,Cajero Virtual,2025-04-27,2643
C00300,Web,2025-03-12,2488
C00054,Web,2025-04-20,200
C00162,App,2025-06-05,668
C00449,Cajero Virtual,2025-03-12,2982
C00742,Cajero Virtual,2024-10-07,2327
C00857,Web,2025-06-03,1159
C00211,Web,2024-12-04,294
C00793,Cajero Virtual,2025-02-26,2253
C00447,App,2024-07-26,2925
C00070,Cajero Virtual,2025-03-25,1721
C00301,App,2025-04-10,85
C00068,Cajero Virtual,2024-09-15,293
C00794,Web,2025-04-01,2438
C00282,Cajero Virtual,2024-12-15,1162
C00154,Cajero Virtual,2025-01-07,411
C00462,Web,2025-06-02,509
C00958,Web,2025-04-28,3290
C00224,App,2025-06-13,618
C00368,Web,2025-06-06,1081
C00860,Cajero Virtual,2025-05-18,2140
C00189,Cajero Virtual,2024-10-26,784
C00386,Cajero Virtual,2024-08-15,1394
C00041,App,2025-06-10,2619
C00685,App,2025-02-18,1436
C00981,Web,2025-03-28,771
C00750,App,2025-02-18,1977
C00782,Cajero Virtual,2024-06-30,2241
C00677,Cajero Virtual,2025-02-11,1141
C00642,App,2025-02-25,707
C00517,Cajero Virtual,2024-10-22,2718
C00870,Cajero Virtual,2025-04-10,1299
C00130,App,2024-12-07,3425
C00897,App,2025-06-27,2952
C00688,App,2025-04-03,3518
C00022,Web,2025-06-26,3108
C00041,App,2024-10-15,624
C00153,App,2024-07-20,741
C00558,Web,2024-12-06,197
C00350,Cajero Virtual,2025-04-09,2338
C00009,Cajero Virtual,2024-07-10,1510
C00957,App,2025-01-04,766
C00613,Web,2024-09-24,1435
C00047,App,2024-12-04,1447
C00330,Cajero Virtual,2024-07-09,3311
C00719,Web,2024-11-05,1322
C00753,App,2025-06-24,3114
C00003,Cajero Virtual,2025-06-01,1011
C00776,Cajero Virtual,2024-11-24,88
C00409,Cajero Virtual,2024-11-30,176
C00036,App,2024-08-13,2975
C00811,Web,2025-04-30,2326
C00243,Cajero Virtual,2025-03-24,1367
C00750,Web,2024-09-04,1321
C00434,Cajero Virtual,2025-05-07,3352
C00831,App,2025-04-19,2472
C00981,Cajero Virtual,2025-05-02,1440
C00418,Cajero Virtual,2024-10-21,1843
C00219,Web,2024-09-04,33
C00201,Cajero Virtual,2024-11-01,1052
C00394,App,2024-10-18,209
C00539,Cajero Virtual,2024-09-12,2650
C00601,Web,2024-12-29,1618
C00269,Web,2024-10-22,248
C00819,Cajero Virtual,2025-02-03,3450
C00836,Cajero Virtual,2025-02-06,2895
C00124,App,2024-12-03,1382
C00400,App,2025-02-15,790
C00908,App,2025-01-18,18
C00281,Cajero Virtual,2024-09-15,2261
C00767,App,2025-05-04,1747
C00433,Cajero Virtual,2025-05-14,2562
C00400,Web,2024-08-04,1118
C00871,App,2024-09-29,857
C00002,App,2025-01-18,2970
C00329,Web,2025-04-30,2855
C00635,App,2025-04-06,1041
C00748,Web,2025-04-16,1263
C00383,Cajero Virtual,2025-03-30,2576
C00589,App,2024-10-04,1691
C00078,Cajero Virtual,2025-04-19,2225
C00332,Cajero Virtual,2025-06-15,3203
C00163,Web,2024-09-04,298
C00150,App,2024-10-16,1087
C00981,Cajero Virtual,2025-04-03,998
C00560,Cajero Virtual,2024-12-17,2845
C00626,App,2024-07-15,3202
C00505,Web,2024-11-10,2411
C00576,Web,2025-04-13,2664
C00963,Cajero Virtual,2025-03-25,3342
C00150,Web,2025-03-31,2316
C00585,App,2024-10-03,500
C00047,Web,2024-08-26,3559
C00808,Web,2024-11-13,914
C00362,Cajero Virtual,2025-05-14,217
C00693,Cajero Virtual,2024-08-14,3429
C00374,App,2025-04-07,646
C00771,Cajero Virtual,2025-04-15,1005
C00095,Web,2025-02-04,1310
C00101,App,2025-02-20,3551
C00390,App,2025-06-26,2594
C00910,App,2025-04-27,2771
C00595,App,2024-07-17,1722
C00954,Cajero Virtual,2024-08-03,3484
C00082,App,2024-12-28,968
C00633,App,2025-06-21,3403
C00903,Web,2025-04-01,2741
C00996,Cajero Virtual,2024-06-28,784
C00413,Cajero Virtual,2025-06-04,922
C00003,App,2025-01-15,1473
C00013,App,2024-12-09,1721
C00164,App,2024-09-05,3069
C00617,App,2025-02-15,2075
C00345,Cajero Virtual,2025-02-03,3184
C00860,Web,2024-08-19,1516
C00166,Web,2024-11-25,3209
C00075,App,2025-01-27,2310
C00060,Cajero Virtual,2024-10-31,647
C00745,App,2024-08-13,2737
C00382,Web,2025-01-23,2570
C00073,Cajero Virtual,2024-09-30,3371
C00790,Cajero Virtual,2024-09-04,1134
C00661,App,2025-04-21,1457
C00123,Cajero Virtual,2024-12-08,1503
C00467,Cajero Virtual,2024-12-12,624
C00289,App,2024-09-26,1637
C00516,Web,2025-05-30,1810
C00481,App,2025-03-02,267
C00237,Web,2024-12-29,778
C00720,Cajero Virtual,2025-05-09,668
C00172,Web,2025-02-14,3285
C00385,App,2025-03-29,3381
C00446,Web,2025-03-30,54
C00207,App,2025-05-09,2822
C00150,Cajero Virtual,2025-03-01,395
C00736,Web,2025-05-09,512
C00571,Web,2025-02-27,801
C00805,App,2024-11-01,325
C00151,App,2024-11-20,96
C00673,Web,2024-08-26,2027
C00113,App,2025-04-26,174
C00232,App,2025-04-08,344
C00918,Web,2025-03-14,2253
C00960,Web,2024-12-16,55
C00488,Cajero Virtual,2025-05-04,1771
C00383,Web,2025-03-21,710
C00958,Web,2024-06-28,2274
C00374,App,2025-02-20,3379
C00950,Web,2024-12-21,3353
C00698,Web,2024-06-30,1641
C00751,Cajero Virtual,2024-11-09,1815
C00247,Web,2024-11-12,1714
C00140,Web,2024-08-03,2350
C00624,Cajero Virtual,2025-04-06,3277
C00402,Cajero Virtual,2025-02-09,220
C00992,Web,2024-12-29,3052
C00707,Cajero Virtual,2024-08-17,428
C00956,Cajero Virtual,2024-12-19,141
C00125,App,2025-01-27,2503
C00356,App,2024-07-17,1968
C00239,Cajero Virtual,2025-04-22,2193
C00513,Web,2024-11-19,3017
C00633,App,2025-03-17,2574
C00601,Cajero Virtual,2024-10-19,158
C00532,Cajero Virtual,2025-03-23,105
C00273,App,2025-06-04,2790
C00177,Cajero Virtual,2024-10-01,2938
C00406,Web,2025-06-01,1950
C00114,Web,2025-01-23,289
C00929,Cajero Virtual,2025-03-03,632
C00794,Cajero Virtual,2024-08-15,1209
C00027,Web,2024-08-11,1241
C00700,App,2024-11-21,1055
C00418,Web,2025-04-14,279
C00599,Cajero Virtual,2025-05-26,2996
C00592,Cajero Virtual,2025-03-02,3547
C00462,Cajero Virtual,2024-08-06,225
C00180,Cajero Virtual,2025-01-26,1907
C00567,Web,2024-11-17,1711
C00247,App,2024-07-31,3249
C00500,Cajero Virtual,2025-02-17,84
C00317,App,2024-07-30,1592
C00434,Web,2025-05-29,2140
C00233,App,2024-08-29,8
C00959,Web,2024-09-09,3126
C00960,Web,2025-03-25,3235
C00782,App,2025-03-31,1655
C00894,App,2024-10-15,479
C00621,Cajero Virtual,2024-07-03,108
C00986,Cajero Virtual,2024-11-23,1295
C00750,Cajero Virtual,2025-02-22,2285
C00890,App,2024-07-19,2015
C00819,Web,2025-06-02,3333
C00369,App,2025-02-24,3030
C00667,Web,2025-03-22,2577
C00168,Cajero Virtual,2025-04-06,1628
C00068,Web,2024-12-22,629
C00777,Web,2025-01-28,1411
C00952,Cajero Virtual,2025-02-25,3475
C00987,Web,2024-11-11,3430
C00747,Cajero Virtual,2025-04-23,1243
C00551,Cajero Virtual,2025-05-22,1489
C00655,App,2025-01-19,3040
C00345,Web,2025-05-08,3493
C00530,Cajero Virtual,2024-11-30,1173
C00052,App,2025-01-16,1381
C00445,Cajero Virtual,2024-08-19,3123
C00734,Web,2024-10-09,2102
C00805,App,2024-08-20,1163
C00592,App,2024-09-11,1694
C00693,Web,2024-10-23,1882
C00140,Web,2025-02-24,2797
C00721,Web,2025-05-26,3185
C00409,Web,2024-11-25,427
C00335,Cajero Virtual,2024-09-28,2546
C00281,App,2025-01-03,1316
C00405,App,2025-05-27,2394
C00122,Web,2025-03-23,511
C00723,Web,2025-03-19,441
C00856,App,2024-07-21,1770
C00647,Web,2024-07-25,1656
C00460,Cajero Virtual,2024-11-12,922
C00689,App,2025-03-18,2027
C00039,App,2025-02-27,2770
C00075,Web,2024-10-16,3553
C00865,Cajero Virtual,2025-01-06,2276
C00561,Web,2025-03-18,3045
C00217,Cajero Virtual,2025-04-09,2658
C00246,Cajero Virtual,2025-04-19,2876
C00743,Cajero Virtual,2025-02-23,1114
C00418,Web,2025-02-26,790
C00767,Cajero Virtual,2025-04-28,396
C00203,Web,2025-02-09,3147
C00656,Web,2024-12-03,828
C00864,App,2024-12-11,3408
C00911,Web,2024-08-31,3236
C00808,Cajero Virtual,2024-07-19,3591
C00975,Web,2024-12-23,3005
C00519,Cajero Virtual,2024-09-03,565
C00613,Web,2024-10-18,2204
C00296,Web,2024-12-09,792
C00450,Cajero Virtual,2024-12-09,503
C00838,Web,2025-01-31,781
C00228,Web,2024-10-26,334
C00103,App,2024-12-25,491
C00998,App,2024-11-11,1631
C00092,Cajero Virtual,2024-07-26,2376
C00790,App,2025-05-06,2049
C00357,Web,2024-09-13,1384
C00699,Web,2025-06-08,2675
C00901,Web,2025-05-01,3409
C00146,Cajero Virtual,2024-09-25,2235
C00267,Web,2024-12-01,2317
C00119,Cajero Virtual,2025-02-25,3503
C00503,App,2025-06-05,2171
C00264,App,2024-08-30,552
C00276,Cajero Virtual,2025-02-12,1243
C00715,App,2025-01-10,1440
C00059,Web,2024-08-29,1210
C00347,Cajero Virtual,2024-11-19,2636
C00989,Cajero Virtual,2024-11-09,3277
C00665,Cajero Virtual,2024-07-06,336
C00186,App,2025-01-20,390
C00115,Cajero Virtual,2025-05-20,2352
C00787,App,2024-09-18,2962
C00893,App,2025-01-13,2897
C00898,Cajero Virtual,2024-09-20,1703
C00362,Web,2025-06-03,1536
C00999,App,2025-03-01,1998
C00236,App,2024-07-22,1798
C00442,Web,2024-11-07,972
C00578,App,2024-08-14,226
C00263,Web,2025-05-08,1845
C00051,Web,2024-11-26,2561
C00351,Web,2025-05-20,3058
C00417,App,2024-09-19,29
C00843,Web,2025-04-01,604
C00744,App,2024-09-01,965
C00872,Cajero Virtual,2024-07-01,981
C00013,App,2025-05-30,2663
C00394,App,2024-09-02,3055
C00881,App,2024-07-17,3584
C00827,Web,2025-05-30,1013
C00806,Web,2025-04-21,1659
C00532,App,2025-03-12,3426
C00213,App,2025-04-20,725
C00270,App,2025-05-22,2520
C00984,App,2024-11-17,689
C00040,Web,2024-09-13,2363
C00647,App,2024-10-10,909
C00965,Cajero Virtual,2024-12-27,2605
C00774,App,2025-05-11,2990
C00936,App,2024-07-06,2327
C00181,Cajero Virtual,2025-03-24,1312
C00739,Cajero Virtual,2025-06-20,840
C00265,Web,2024-09-17,2415
C00106,App,2024-09-13,331
C00833,Web,2025-02-26,397
C00487,App,2025-01-10,1845
C00404,Web,2024-10-25,2836
C00390,App,2025-01-19,385
C00608,Web,2024-07-10,1849
C00973,Cajero Virtual,2024-07-15,1602
C00807,Cajero Virtual,2025-02-28,3583
C01000,Web,2025-05-15,2606
C00123,Cajero Virtual,2025-04-20,3102
C00789,App,2025-05-18,3269
C00037,Web,2024-12-31,263
C00780,Cajero Virtual,2025-04-20,2456
C00710,Web,2025-05-26,3167
C00767,Web,2025-05-05,944
C00503,Cajero Virtual,2025-04-11,990
C00527,App,2025-04-25,1067
C00917,App,2025-03-05,1786
C00597,Web,2025-06-25,847
C00092,App,2024-07-09,1060
C00100,Web,2025-05-05,1482
C00977,App,2025-06-10,3201
C00686,Web,2024-08-27,1543
C00455,Web,2025-01-06,3116
C00727,Web,2024-11-01,3133
C00877,Cajero Virtual,2024-07-25,1562
C00598,Cajero Virtual,2025-04-22,1387
C00394,Web,2025-06-08,2923
C00594,Cajero Virtual,2025-04-16,1145
C00834,Web,2024-10-21,2545
C00886,Cajero Virtual,2024-12-15,2206
C00972,App,2024-07-20,1281
C00505,Web,2025-04-30,1599
C00117,Web,2024-06-29,2319
C00679,Cajero Virtual,2024-09-03,1983
C00754,Cajero Virtual,2024-11-06,3383
C00790,Cajero Virtual,2025-05-05,313
C00491,App,2025-01-25,1141
C00342,App,2024-12-30,1942
C00426,Cajero Virtual,2025-06-02,2393
C00470,App,2024-11-30,1202
C00134,App,2025-04-25,2165
C00878,Web,2024-10-18,1700
C00180,Web,2024-10-13,3069
C00677,Web,2025-05-27,1779
C00212,Cajero Virtual,2025-06-02,3237
C00518,App,2025-05-06,174
C00585,Cajero Virtual,2024-07-21,749
C00413,Cajero Virtual,2024-11-11,2203
C00357,Web,2025-04-18,1683
C00453,App,2024-08-13,2643
C00435,Cajero Virtual,2025-03-29,1808
C00077,App,2024-09-12,1534
C00283,App,2024-12-30,2358
C00727,Web,2025-05-11,2282
C00677,App,2025-04-28,3423
C00686,App,2025-01-08,2210
C00610,App,2025-05-31,2739
C00537,Web,2025-06-19,292
C00421,Web,2025-02-19,127
C00151,App,2024-11-16,2741
C00732,Web,2024-11-04,2650
C00503,Web,2025-01-01,1118
C00666,Cajero Virtual,2025-03-13,3518
C00588,App,2025-01-02,1951
C00888,Web,2024-09-01,1113
C00948,App,2025-06-03,2436
C00743,Web,2025-06-02,2828
C00515,Web,2025-03-07,2297
C00585,Web,2024-09-17,181
C00623,Cajero Virtual,2025-04-28,1085
C00335,Web,2024-09-26,1171
C00584,App,2024-12-06,2744
C00412,Web,2025-03-13,1801
C00255,Web,2024-07-08,2329
C00218,App,2025-02-17,1590
C00208,App,2024-12-22,1136
C00761,Web,2024-09-20,1711
C00290,Cajero Virtual,2025-04-07,2345
C00852,Cajero Virtual,2025-03-13,691
C00577,App,2024-09-13,562
C00984,Web,2024-12-31,3189
C00285,App,2024-12-08,3099
C00516,Web,2025-06-19,3504
C00708,Cajero Virtual,2025-06-11,2359
C00631,Cajero Virtual,2025-01-20,2923
C00702,App,2025-01-18,390
C00678,Cajero Virtual,2025-02-02,3534
C00963,Web,2024-07-12,2054
C00232,App,2025-06-14,2751
C00642,App,2024-08-12,3059
C00989,Web,2025-01-25,530
C00881,App,2024-07-13,159
C00604,Cajero Virtual,2025-05-21,3380
C00332,Cajero Virtual,2025-06-08,1680
C00637,Web,2025-04-26,952
C00812,Cajero Virtual,2025-05-27,1219
C00207,Web,2025-01-26,3551
C00626,App,2025-01-03,230
C00361,Web,2024-12-30,1530
C00351,Cajero Virtual,2025-04-01,1726
C00373,Cajero Virtual,2025-02-15,3409
C00101,Web,2025-04-22,692
C00544,Web,2024-11-24,133
C00470,App,2025-05-24,949
C00131,Web,2025-02-15,1744
C00529,Web,2025-05-16,1681
C00477,Web,2024-07-03,2207
C00248,Cajero Virtual,2024-10-21,1296
C00375,Cajero Virtual,2024-09-27,2581
C00396,App,2024-12-22,2729
C00576,Cajero Virtual,2024-08-05,2343
C00959,Web,2024-09-05,2985
C00078,Cajero Virtual,2024-10-08,821
C00712,Web,2024-07-07,1354
C00041,Web,2024-09-30,1824
C00258,Cajero Virtual,2024-07-21,2329
C00181,Web,2024-11-13,1461
C00290,Cajero Virtual,2025-02-20,1088
C00125,Web,2024-07-30,359
C00856,App,2025-03-07,1013
C00624,App,2024-10-13,1253
C00468,Web,2024-10-14,3319
C00235,Cajero Virtual,2024-07-04,1116
C00500,Web,2025-02-06,2895
C00714,Cajero Virtual,2024-08-07,2696
C00552,App,2024-08-30,1
C00711,App,2025-03-06,2363
C00961,App,2025-01-07,1315
C00823,Web,2025-04-17,1270
C00638,Cajero Virtual,2025-03-27,1264
C00074,Cajero Virtual,2024-11-05,2529
C00691,Web,2024-07-23,3344
C00005,App,2024-11-14,2702
C00824,Cajero Virtual,2025-01-23,1541
C00118,Cajero Virtual,2025-02-26,848
C00744,Cajero Virtual,2024-10-23,789
C00661,Web,2025-02-04,2362
C00314,Web,2024-12-29,2187
C00201,App,2024-10-03,498
C00861,Web,2024-11-19,3399
C00543,Web,2025-02-28,2169
C00749,App,2025-05-03,3464
C00430,App,2024-12-01,2513
C00667,Web,2025-01-27,3038
C00710,Web,2025-06-16,2958
C00619,Web,2024-08-13,1201
C00159,App,2024-12-26,2412
C00681,Cajero Virtual,2024-11-11,1522
C00301,Cajero Virtual,2025-04-04,161
C00420,Web,2024-12-02,664
C00258,Web,2025-04-09,967
C00062,Web,2025-02-02,550
C00661,Web,2024-11-24,3407
C00162,Cajero Virtual,2024-12-26,1074
C00086,Web,2025-04-04,747
C00013,App,2025-03-03,2137
C00275,Cajero Virtual,2024-08-25,893
C00417,Web,2025-06-04,2769
C00124,App,2024-10-14,1249
C00870,Web,2024-10-10,2434
C00616,Web,2024-07-08,1191
C00049,Web,2025-02-24,1738
C00003,App,2024-09-15,654
C00934,Web,2025-02-27,1932
C00762,Web,2025-03-28,337
C00765,Web,2024-11-14,590
C00723,Cajero Virtual,2024-09-08,435
C00583,App,2025-05-10,3594
C00271,Cajero Virtual,2025-03-12,1272
C00550,App,2024-10-24,1068
C00153,Web,2025-03-12,487
C00317,Cajero Virtual,2024-11-01,1832
C00982,App,2025-01-27,1501
C00727,Cajero Virtual,2024-08-03,2157
C00434,Cajero Virtual,2024-09-15,2748
C00522,Web,2025-04-25,1094
C00612,App,2025-01-14,1768
C00869,App,2024-08-31,543
C00946,App,2025-03-07,805
C00891,Cajero Virtual,2025-03-03,1993
C00490,App,2024-11-01,683
C00810,App,2024-08-07,3181
C00746,Cajero Virtual,2024-12-25,2657
C00199,App,2024-11-23,2887
C00436,Cajero Virtual,2025-01-01,2598
C00686,Web,2024-10-07,2312
C00217,Web,2024-11-08,290
C00510,Web,2024-07-13,145
C00040,Web,2025-02-21,529
C00698,Web,2024-08-26,2142
C00489,Cajero Virtual,2025-05-03,2386
C00792,Cajero Virtual,2025-05-05,1589
C00581,App,2025-02-16,3047
C00249,Cajero Virtual,2024-08-22,1645
C00085,Cajero Virtual,2024-09-29,1593
C00680,Cajero Virtual,2024-11-24,3133
C00404,Web,2025-04-01,78
C00029,App,2025-04-07,1563
C00037,App,2024-11-06,1455
C00507,Web,2024-07-30,99
C00532,Web,2025-03-03,2694
C00658,App,2025-02-28,2857
C00260,App,2024-09-13,1339
C00651,Cajero Virtual,2024-07-01,3295
C00255,Cajero Virtual,2024-08-12,1870
C00960,Cajero Virtual,2024-10-08,1213
C00086,App,2024-07-06,3024
C00564,Web,2024-07-07,2353
C00811,Cajero Virtual,2025-03-10,876
C00654,Cajero Virtual,2025-04-14,2404
C00634,App,2025-05-18,2821
C00941,Web,2024-07-12,3552
C00412,Cajero Virtual,2024-09-24,779
C00388,Cajero Virtual,2025-02-09,2088
C00400,Web,2025-04-29,476
C00422,Web,2024-11-15,1138
C00959,Web,2025-05-08,3398
C00663,App,2025-04-05,679
C00333,App,2024-11-12,838
C00660,Cajero Virtual,2024-12-01,532
C00453,Web,2024-08-21,230
C00595,Cajero Virtual,2024-10-30,3460
C00149,Cajero Virtual,2025-03-03,3033
C00170,Cajero Virtual,2025-01-22,2829
C00325,App,2025-05-04,3377
C00782,Web,2025-04-10,2124
C00228,App,2024-09-23,2313
C00326,App,2025-04-06,2363
C00005,Cajero Virtual,2024-12-14,2676
C00152,Web,2024-07-08,3587
C00221,Web,2024-10-14,992
C00157,Cajero Virtual,2025-04-22,1547
C00258,Cajero Virtual,2024-08-18,3333
C00006,Cajero Virtual,2024-10-06,1393
C00290,App,2024-09-01,2025
C00204,Cajero Virtual,2025-06-07,82
C00278,App,2024-07-07,1661
C00900,Web,2025-04-05,230
C00881,Cajero Virtual,2025-04-11,2694
C00134,Web,2024-09-14,1622
C00835,App,2024-11-15,2346
C00589,Web,2025-02-21,1579
C00447,Web,2024-10-23,1934
C00983,Cajero Virtual,2025-01-14,281
C00995,Cajero Virtual,2024-10-05,2516
C00346,App,2025-03-03,530
C00116,Web,2025-01-13,2456
C00713,Cajero Virtual,2024-08-19,1727
C00599,Cajero Virtual,2025-03-08,3023
C00580,App,2025-05-06,223
C00930,Cajero Virtual,2025-04-29,1898
C00613,Web,2024-08-30,769
C00968,App,2025-01-31,3087
C00674,Cajero Virtual,2025-04-05,2742
C00313,Web,2025-03-15,546
C00421,Web,2025-06-14,3252
C00902,App,2024-08-27,1026
C00583,Web,2024-08-11,1956
C00173,App,2024-12-14,151
C00169,App,2025-04-20,1944
C00103,Web,2025-04-06,3182
C00228,Cajero Virtual,2024-12-15,1952
C00133,App,2025-04-19,1331
C00572,Web,2024-07-10,1838
C00963,Web,2024-10-03,3469
C00657,Web,2024-08-28,2666
C00211,Cajero Virtual,2024-10-25,767
C00109,Cajero Virtual,2025-03-14,14
C00193,Web,2024-11-11,3345
C00357,App,2025-05-11,1402
C00695,App,2024-07-13,2704
C00521,App,2025-06-20,2976
C00644,App,2025-01-29,2255
C00426,Cajero Virtual,2024-12-25,2667
C00942,Web,2025-05-25,3319
C00074,App,2025-05-03,2783
C00096,App,2025-03-08,780
C00129,Cajero Virtual,2024-10-04,1411
C00343,Web,2024-11-26,1099
C00371,Cajero Virtual,2024-10-14,1067
C00401,Cajero Virtual,2025-03-07,3205
C00884,Cajero Virtual,2025-05-15,431
C00222,Web,2024-12-14,795
C00640,Cajero Virtual,2025-01-10,3508
C00512,Web,2025-03-14,2104
C00859,Cajero Virtual,2025-01-05,208
C00505,Cajero Virtual,2024-09-13,2787
C00335,Web,2025-04-07,2152
C00374,Cajero Virtual,2025-03-05,2512
C00486,Web,2024-07-28,470
C00007,Web,2024-12-21,580
C00737,Cajero Virtual,2025-01-24,250
C00389,App,2024-08-15,3040
C00436,Web,2024-11-27,603
C00116,Web,2025-05-08,2831
C00103,Web,2025-02-03,403
C00738,Web,2024-10-31,2074
C00565,Web,2024-09-11,2767
C00887,App,2025-04-11,2989
C00003,Web,2025-02-18,10
C00830,Cajero Virtual,2025-03-18,1634
C00544,Web,2024-12-10,2662
C00770,App,2025-01-28,1521
C00080,Cajero Virtual,2025-02-18,3482
C00636,Cajero Virtual,2025-06-22,3208
C00849,App,2024-09-25,2896
C00821,Cajero Virtual,2025-01-31,2269
C00396,Web,2025-06-18,2592
C00892,Web,2025-05-23,3349
C00389,Web,2025-01-29,96
C00260,App,2025-02-09,3511
C00312,Cajero Virtual,2025-05-03,1532
C00336,Cajero Virtual,2025-01-05,780
C00210,App,2024-09-30,1712
C00511,Cajero Virtual,2024-07-23,615
C00448,Web,2024-11-25,3259
C00045,Cajero Virtual,2024-07-17,842
C00956,Web,2025-06-26,1862
C00404,App,2024-06-28,3109
C00309,App,2025-01-01,3282
C00841,Cajero Virtual,2024-08-12,2928
C00784,Cajero Virtual,2025-01-10,3487
C00227,Web,2024-07-01,2019
C00349,Web,2024-09-28,131
C00113,Web,2025-03-09,2146
C00030,Web,2024-09-30,1467
C00276,Web,2024-07-28,1060
C00362,Cajero Virtual,2024-07-25,3018
C00726,Web,2024-07-25,1773
C00087,App,2025-02-14,1539
C00436,App,2024-07-27,1995
C00804,Cajero Virtual,2025-04-15,1667
C00022,Cajero Virtual,2024-10-08,1244
C00385,App,2025-01-05,3434
C00021,Cajero Virtual,2025-05-09,3003
C00688,Web,2024-08-05,2742
C00491,Cajero Virtual,2024-08-04,28
C00467,Web,2024-09-18,2953
C00456,Web,2024-11-11,1562
C00773,App,2024-09-28,2717
C00888,Web,2025-06-24,522
C00680,Cajero Virtual,2025-06-20,923
C00221,Cajero Virtual,2024-08-06,109
C00594,Web,2025-03-19,830
C00989,App,2024-10-25,2656
C00591,Web,2025-04-06,658
C00498,Cajero Virtual,2025-05-15,1205
C00813,App,2025-03-03,210
C00159,Web,2025-06-02,2390
C00143,Cajero Virtual,2025-06-04,3121
C00826,App,2024-12-13,1497
C00949,App,2024-12-13,666
C00045,Web,2024-09-25,773
C00451,App,2025-04-03,329
C00236,App,2024-11-13,2604
C00682,App,2024-08-05,1260
C00225,Cajero Virtual,2025-01-07,1465
C00408,Web,2024-07-26,3193
C00294,App,2025-05-06,2296
C00819,App,2024-07-16,2035
C00280,Cajero Virtual,2024-06-28,3591
C00973,Web,2024-12-15,3092
C00603,Cajero Virtual,2025-05-24,2744
C00417,Web,2024-07-25,503
C00147,Web,2025-03-07,2412
C00793,App,2024-07-14,489
C00582,Web,2024-09-08,3272
C00993,Cajero Virtual,2024-08-01,1427
C00985,Web,2025-04-11,3317
C00471,Web,2025-06-23,3555
C00049,Web,2024-11-26,1600
C00017,Cajero Virtual,2024-07-21,1835
C00149,App,2024-08-19,2860
C00555,Cajero Virtual,2025-02-18,665
C00212,Cajero Virtual,2024-09-05,1041
C00716,Cajero Virtual,2024-12-12,39
C00717,Cajero Virtual,2025-03-12,2713
C00850,Web,2024-10-10,2915
C00918,Cajero Virtual,2024-10-08,2343
C00063,Cajero Virtual,2024-08-22,39
C00536,Cajero Virtual,2024-09-29,187
C00545,Web,2025-02-16,750
C00963,App,2025-01-18,962
C00721,Web,2025-05-18,2832
C00487,Web,2024-07-05,2357
C00480,Web,2024-09-27,2410
C00785,Web,2024-12-29,462
C00688,Web,2025-01-05,669
C00044,App,2024-12-24,1255
C00665,App,2025-01-10,2754
C00456,Web,2025-04-26,1274
C00511,Web,2024-06-29,778
C00875,App,2024-07-12,2050
C00355,Cajero Virtual,2025-03-31,3547
C00700,Web,2025-04-15,653
C00797,Web,2025-04-03,182
C00012,Cajero Virtual,2025-04-06,2050
C00356,App,2025-03-07,3242
C00895,Cajero Virtual,2025-02-16,1294
C00137,App,2024-12-26,977
C00474,Web,2025-01-31,2355
C00598,Cajero Virtual,2024-06-30,2924
C00053,Cajero Virtual,2024-09-02,2097
C00573,Web,2024-09-14,1446
C00927,Web,2024-08-27,3044
C00113,Web,2024-12-15,1309
C00816,App,2025-02-07,1903
C00620,Cajero Virtual,2024-11-01,380
C00478,App,2025-03-25,1856
C00335,Cajero Virtual,2024-11-13,791
C00815,App,2024-11-12,2839
C00417,App,2024-12-01,504
C00067,Cajero Virtual,2025-05-07,784
C00994,Cajero Virtual,2025-04-01,556
C00320,Cajero Virtual,2024-09-12,572
C00634,App,2024-10-29,1223
C00254,Cajero Virtual,2025-01-05,109
C00401,Cajero Virtual,2025-04-11,65
C00300,Cajero Virtual,2024-07-09,1939
C00005,Web,2024-07-15,3425
C00862,App,2025-06-06,1122
C00446,Web,2025-06-14,3201
C00235,Cajero Virtual,2025-04-04,2316
C00447,App,2024-12-22,1433
C00847,App,2025-02-14,2135
C00039,Cajero Virtual,2024-10-17,1625
C00200,Cajero Virtual,2024-07-17,3466
C00682,Web,2025-02-10,2498
C00870,Cajero Virtual,2024-07-27,2977
C00860,App,2025-04-18,741
C00021,Web,2025-05-24,471
C00687,App,2025-05-14,1666
C00074,Cajero Virtual,2024-08-16,765
C00796,Cajero Virtual,2024-09-01,110
C00149,Cajero Virtual,2025-03-26,294
C00625,Web,2024-12-22,2263
C00284,Cajero Virtual,2025-06-01,1336
C00086,Cajero Virtual,2024-08-13,1228
C00102,App,2024-11-07,1452
C00531,App,2025-03-12,960
C00063,Web,2025-04-08,1560
C00628,Web,2025-06-19,1117
C00692,Cajero Virtual,2024-10-27,681
C00550,App,2024-12-27,1052
C00814,App,2025-02-01,3390
C00408,Web,2024-11-26,1423
C00604,Cajero Virtual,2025-06-03,266
C00173,App,2024-10-23,896
C00717,Web,2025-03-07,3042
C00521,App,2024-12-11,285
